Year,Month,Day,Category,Material Type,Weight (lbs),Vendor,Date Updated,Cost,Notes
2017,may,15,recycle,r-confidential shredding,4275.0,corodata,12/8/17 lk,1137.86,"56 - 32 gal, 24 - 64 gal, 6 - 96 gal [chris young email 6/20/17 corodata invoice]"
2017,nov,15,recycle,r-mixed recycling,2096.0,mission trail,12/11/17 lk,220.73,4 yd recycling 1/week 425 el camino real
2017,nov,15,recycle,r-mixed recycling,4192.0,mission trail,12/11/17 lk,431.79,4 yd recycling 2/week 443 el camino real
2017,nov,15,recycle,r-mixed recycling,1048.0,mission trail,12/11/17 lk,114.27,2 yd recycling 1/week 475 el camino real
2017,nov,15,recycle,r-mixed recycling,3144.0,mission trail,12/11/17 lk,328.12,3 yd recycling 2x/week 455 el camino real
2017,nov,15,recycle,r-e-waste,2503.0,ecs refining,12/11/17 lk,1137.86,500 el camino real
2017,oct,15,recycle,r-confidential shredding,8052.24,corodata,12/11/17 lk,1137.86,"52 - 32 gal, 12- 64 gal, 11-96 gal"
2017,oct,15,recycle,r-mixed recycling,2096.0,mission trail,12/11/17 lk,220.73,4 yd recycling 1/week 425 el camino real
2017,oct,15,recycle,r-mixed recycling,4192.0,mission trail,12/11/17 lk,431.79,4 yd recycling 2/week 443 el camino real
2017,oct,15,recycle,r-mixed recycling,1048.0,mission trail,12/11/17 lk,114.27,2 yd recycling 1/week 475 el camino real
2017,oct,15,recycle,r-mixed recycling,3144.0,mission trail,12/11/17 lk,328.12,3 yd recycling 2x/week 455 el camino real
2017,sep,15,recycle,r-confidential shredding,6653.52,corodata,12/11/17 lk,771.5,"55-32 gal, 7-64 gal, 7-96 gal"
2017,sep,15,recycle,r-mixed recycling,2096.0,mission trail,12/11/17 lk,220.73,4 yd recycling 1/week 425 el camino real
2017,sep,15,recycle,r-mixed recycling,4192.0,mission trail,12/11/17 lk,431.79,4 yd recycling 2/week 443 el camino real
2017,sep,15,recycle,r-mixed recycling,1048.0,mission trail,12/11/17 lk,114.27,2 yd recycling 1/week 475 el camino real
2017,sep,15,recycle,r-mixed recycling,3144.0,mission trail,12/11/17 lk,328.12,3 yd recycling 2x/week 455 el camino real
2017,sep,19,recycle,r-e-waste,2561.0,ecs refining,12/11/17 lk,1137.86,500 el camino real
2017,aug,15,recycle,r-confidential shredding,7650.0,corodata,12/12/17 lk,1137.86,500 el camino real
2017,jul,15,recycle,r-confidential shredding,6375.0,corodata,12/12/17 lk,1137.86,500 el camino real
2017,jun,15,recycle,r-confidential shredding,11175.0,corodata,12/12/17 lk,1137.86,500 el camino real
2017,nov,15,recycle,r-mixed recycling,2096.0,mission trail,12/11/17 lk,213.88,4 yd recycling 1/week 425 el camino real
2017,jan,15,recycle,r-mixed recycling,2096.0,mission trail,12/11/17 lk,213.88,4 yd recycling 1/week 443 el camino real
2017,feb,15,recycle,r-mixed recycling,1048.0,mission trail,12/11/17 lk,110.73,2 yd recycling 1/week 475 el camino real
2017,apr,15,recycle,r-mixed recycling,3144.0,mission trail,12/11/17 lk,317.94,3 yd recycling 2x/week 455 el camino real
2017,may,15,recycle,r-cardboard,28902.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,may,15,recycle,r-paper,24178.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,may,15,recycle,r-glass,3363.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,may,15,recycle,r-plastic,3122.0,caraustar,12/14/17 lk,1137.86,pet
2017,may,15,recycle,r-plastic,881.0,caraustar,12/14/17 lk,1137.86,hdpe
2017,may,15,recycle,r-metal,2882.0,caraustar,12/14/17 lk,1137.86,tin
2017,may,15,recycle,r-metal,320.0,caraustar,12/14/17 lk,1137.86,aluminum
2017,may,15,recycle,r-plastic,1121.0,caraustar,12/14/17 lk,1137.86,film plastic
2017,jun,15,recycle,r-cardboard,20945.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,jun,15,recycle,r-paper,17522.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,jun,15,recycle,r-glass,2437.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,jun,15,recycle,r-plastic,2263.0,caraustar,12/14/17 lk,1137.86,pet
2017,jun,15,recycle,r-plastic,638.0,caraustar,12/14/17 lk,1137.86,hdpe
2017,jun,15,recycle,r-metal,2089.0,caraustar,12/14/17 lk,1137.86,tin
2017,jun,15,recycle,r-metal,232.0,caraustar,12/14/17 lk,1137.86,aluminum
2017,jun,15,recycle,r-plastic,812.0,caraustar,12/14/17 lk,1137.86,film plastic
2017,jul,15,recycle,r-cardboard,14976.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,jul,15,recycle,r-paper,12437.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,jul,15,recycle,r-glass,589.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,jul,15,recycle,r-plastic,1637.0,caraustar,12/14/17 lk,1137.86,pet
2017,jul,15,recycle,r-plastic,718.0,caraustar,12/14/17 lk,1137.86,hdpe
2017,jul,15,recycle,r-metal,994.0,caraustar,12/14/17 lk,1137.86,tin
2017,jul,15,recycle,r-metal,166.0,caraustar,12/14/17 lk,1137.86,aluminum
2017,jul,15,recycle,r-plastic,515.0,caraustar,12/14/17 lk,1137.86,film plastic
2017,aug,15,recycle,r-cardboard,24390.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,aug,15,recycle,r-paper,20255.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,aug,15,recycle,r-glass,959.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,aug,15,recycle,r-plastic,2667.0,caraustar,12/14/17 lk,1137.86,pet
2017,aug,15,recycle,r-plastic,1169.0,caraustar,12/14/17 lk,1137.86,hdpe
2017,aug,15,recycle,r-metal,1618.0,caraustar,12/14/17 lk,1137.86,tin
2017,aug,15,recycle,r-metal,270.0,caraustar,12/14/17 lk,1137.86,aluminum
2017,aug,15,recycle,r-plastic,839.0,caraustar,12/14/17 lk,1137.86,film plastic
2017,sep,15,recycle,r-cardboard,24194.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,sep,15,recycle,r-paper,20092.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,sep,15,recycle,r-glass,951.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,sep,15,recycle,r-plastic,2645.0,caraustar,12/14/17 lk,1137.86,pet
2017,sep,15,recycle,r-plastic,1159.0,caraustar,12/14/17 lk,1137.86,hdpe
2017,sep,15,recycle,r-metal,1605.0,caraustar,12/14/17 lk,1137.86,tin
2017,sep,15,recycle,r-metal,268.0,caraustar,12/14/17 lk,1137.86,aluminum
2017,sep,15,recycle,r-plastic,832.0,caraustar,12/14/17 lk,1137.86,film plastic
2017,oct,15,recycle,r-cardboard,36856.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,oct,15,recycle,r-paper,27241.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,oct,15,recycle,r-glass,3959.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,oct,15,recycle,r-plastic,2828.0,caraustar,12/14/17 lk,1137.86,pet
2017,oct,15,recycle,r-plastic,1602.0,caraustar,12/14/17 lk,1137.86,hdpe
2017,oct,15,recycle,r-metal,2168.0,caraustar,12/14/17 lk,1137.86,tin
2017,oct,15,recycle,r-metal,283.0,caraustar,12/14/17 lk,1137.86,aluminum
2017,oct,15,recycle,r-plastic,1508.0,caraustar,12/14/17 lk,1137.86,film plastic
2017,nov,15,recycle,r-cardboard,32703.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,nov,15,recycle,r-paper,24172.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,nov,15,recycle,r-glass,3513.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,nov,15,recycle,r-plastic,2509.0,caraustar,12/14/17 lk,1137.86,pet
2017,nov,15,recycle,r-plastic,1422.0,caraustar,12/14/17 lk,1137.86,hdpe
2017,nov,15,recycle,r-metal,1924.0,caraustar,12/14/17 lk,1137.86,tin
2017,nov,15,recycle,r-metal,251.0,caraustar,12/14/17 lk,1137.86,aluminum
2017,nov,15,recycle,r-plastic,1338.0,caraustar,12/14/17 lk,1137.86,film plastic
2017,dec,15,recycle,r-e-waste,4431.0,ecs refining,1/2/18 lk,1137.86,500 el camino real
2017,dec,15,recycle,r-mixed recycling,2096.0,mission trail,2/16/18 ae,220.73,4 yd recycling 1/week 425 el camino real
2017,dec,15,recycle,r-mixed recycling,4192.0,mission trail,2/16/18 ae,431.79,4 yd recycling 2/week 443 el camino real
2017,dec,15,recycle,r-mixed recycling,1048.0,mission trail,2/16/18 ae,114.27,2 yd recycling 1/week 475 el camino real
2017,dec,15,recycle,r-mixed recycling,3144.0,mission trail,2/16/18 ae,328.12,3 yd recycling 2/week 455 el camino real]
2017,sep,15,recycle,r-confidential shredding,6750.0,corodata,2/20/18 ae,771.5,500 el camino real
2017,oct,15,recycle,r-confidential shredding,8175.0,corodata,2/20/18 ae,904.5,500 el camino real
2017,nov,15,recycle,r-confidential shredding,6750.0,corodata,2/20/18 ae,749.5,500 el camino real
2017,dec,15,recycle,r-confidential shredding,6150.0,corodata,2/20/18 ae,697.0,500 el camino real
2017,dec,15,recycle,r-cardboard,17141.0,caraustar,2/20/18 ae,1137.86,500 el camino real
2017,dec,15,recycle,r-paper,12670.0,caraustar,2/20/18 ae,1137.86,500 el camino real
2017,dec,15,recycle,r-glass,1841.0,caraustar,2/20/18 ae,1137.86,500 el camino real
2017,dec,15,recycle,r-plastic,1315.0,caraustar,2/20/18 ae,1137.86,pet
2017,dec,15,recycle,r-plastic,745.0,caraustar,2/20/18 ae,1137.86,hdpe
2017,dec,15,recycle,r-metal,1008.0,caraustar,2/20/18 ae,1137.86,tin
2017,dec,15,recycle,r-metal,132.0,caraustar,2/20/18 ae,1137.86,aluminum
2017,dec,15,recycle,r-plastic,701.0,caraustar,2/20/18 ae,1137.86,film plastic
2017,jun,15,recycle,r-mixed recycling,680.0,other,12/8/17 lk,1137.86,move out
2017,aug,18,recycle,r-metal,4480.0,sims,6/27/18 lk,1137.86,sims metal recycling
2017,sep,19,recycle,r-metal,5000.0,sims,6/27/18 lk,1137.86,sims metal recycling
2017,oct,6,recycle,r-metal,3420.0,sims,6/27/18 lk,1137.86,sims metal recycling
2017,dec,15,recycle,r-metal,2060.0,sims,6/27/18 lk,1137.86,sims metal recycling
2017,nov,21,recycle,r-metal,4320.0,sims,6/27/18 lk,1137.86,sims metal recycling
2017,jan,15,reuse,d-food recovery network,920.3,food recovery network,12/8/17 lk,1137.86,500 el camino real
2017,feb,15,reuse,d-food recovery network,2059.6,food recovery network,12/8/17 lk,1137.86,500 el camino real
2017,mar,15,reuse,d-food recovery network,1111.7,food recovery network,12/8/17 lk,1137.86,500 el camino real
2017,apr,15,reuse,d-food recovery network,764.0,food recovery network,12/8/17 lk,1137.86,500 el camino real
2017,may,15,reuse,d-food recovery network,1049.5,food recovery network,12/8/17 lk,1137.86,new contact: nicholas matera
2017,jun,15,reuse,d-food recovery network,660.0,food recovery network,12/11/17 lk,1137.86,500 el camino real
2017,jul,15,reuse,d-food recovery network,418.75,food recovery network,12/11/17 lk,1137.86,500 el camino real
2017,aug,15,reuse,d-food recovery network,305.0,food recovery network,12/11/17 lk,1137.86,500 el camino real
2017,sep,15,reuse,d-food recovery network,563.0,food recovery network,12/11/17 lk,1137.86,500 el camino real
2017,oct,15,reuse,d-food recovery network,336.0,food recovery network,12/11/17 lk,1137.86,500 el camino real
2017,nov,15,reuse,d-food recovery network,333.0,food recovery network,2/8/18 ae,1137.86,500 el camino real
2017,dec,15,reuse,d-food recovery network,115.0,food recovery network,2/8/18 ae,1137.86,500 el camino real
2017,jun,15,reuse,d-donations,1774.0,other,1/4/18,1137.86,move out
2017,jun,15,reuse,d-donations,327.0,other,1/24/2020,1137.86,share shelf data
2017,jun,15,reuse,d-donations,1838.0,other,1/24/2020,1137.86,zwz collected data
2017,may,15,reuse,d-swap for good,566.0,other,2/18/2020,1137.86,500 el camino real
2018,jan,15,reuse,d-food recovery network,739.0,food recovery network,2/8/18 ae,1137.86,500 el camino real
2018,jan,4,compost,c-yardwaste,7680.0,mission trail,2/28/18 ae,905.7,30 yd organics box
2018,jan,8,compost,c-yardwaste,6860.0,mission trail,2/28/18 ae,870.85,30 yd organics box
2018,jan,16,compost,c-yardwaste,7540.0,mission trail,1/4/18,899.75,30 yd organics box
2018,jan,22,compost,c-yardwaste,9000.0,mission trail,12/11/17 lk,961.8,30 yd organics box
2018,jan,29,compost,c-yardwaste,7300.0,mission trail,12/11/17 lk,889.55,30 yd organics box
2018,jan,15,landfill,l-landfill,552.0,mission trail,12/11/17 lk,154.18,110 franklin street
2018,jan,4,landfill,l-landfill,8600.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino
2018,jan,9,landfill,l-landfill,10000.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino
2018,jan,12,landfill,l-landfill,9240.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino
2018,jan,16,landfill,l-landfill,7840.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino
2018,jan,19,landfill,l-landfill,16460.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino
2018,jan,23,landfill,l-landfill,10340.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino
2018,jan,26,landfill,l-landfill,16340.0,mission trail,12/11/17 lk,1265.7,30 yard compacted garbage 500 el camino
2018,jan,30,landfill,l-landfill,10740.0,mission trail,12/11/17 lk,1265.7,30 yard compacted garbage 500 el camino
2018,jan,15,compost,c-foodscraps,72000.0,mission trail,12/8/17 lk,1483.5,3 yd food scraps 5x weekly
2018,jan,15,compost,c-organics,48600.0,mission trail,12/11/17 lk,4592.94,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2018,jan,15,landfill,l-landfill,1104.0,mission trail,12/8/17 lk,298.2,4 yd garbage/refuse 1/week 425 el camino real
2018,jan,15,recycle,r-mixed recycling,2096.0,mission trail,12/11/17 lk,220.73,4 yd recycling 1/week 425 el camino real
2018,jan,15,landfill,l-landfill,2208.0,mission trail,12/11/17 lk,583.96,4 yd garbage/refuse 2/week 443 el camino real
2018,jan,15,recycle,r-mixed recycling,4192.0,mission trail,12/8/17 lk,431.79,4 yd recycling 2/week 443 el camino real
2018,jan,15,recycle,r-mixed recycling,1048.0,mission trail,12/11/17 lk,114.27,2 yd recycling 1/week 475 el camino real
2018,jan,15,landfill,l-landfill,1656.0,mission trail,12/8/17 lk,443.38,3 yd garbage/refuse 2/week 455 el camino real
2018,jan,15,recycle,r-mixed recycling,3144.0,mission trail,12/8/17 lk,328.12,3 yd recycling 2/week 455 el camino real]
2018,feb,1,compost,c-yardwaste,6980.0,mission trail,12/8/17 lk,875.95,30 yd organics box
2018,feb,8,compost,c-yardwaste,9080.0,mission trail,12/8/17 lk,965.2,30 yd organics box
2018,feb,15,compost,c-yardwaste,5740.0,mission trail,12/8/17 lk,823.25,30 yd organics box
2018,feb,22,compost,c-yardwaste,9620.0,mission trail,12/8/17 lk,988.15,30 yd organics box
2018,feb,15,compost,c-foodscraps,72000.0,mission trail,12/8/17 lk,1486.5,3 yd food scraps 5x/week
2018,feb,15,compost,c-organics,48600.0,mission trail,12/8/17 lk,4592.94,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2018,feb,15,landfill,l-landfill,552.0,mission trail,12/8/17 lk,154.18,110 franklin street
2018,feb,2,landfill,l-landfill,13580.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino
2018,feb,6,landfill,l-landfill,13120.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino
2018,feb,9,landfill,l-landfill,15880.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino
2018,feb,13,landfill,l-landfill,11380.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino
2018,feb,16,landfill,l-landfill,13360.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino
2018,jan,15,recycle,r-confidential shredding,9975.0,corodata,12/8/17 lk,878.5,500 el camino real
2018,feb,20,landfill,l-landfill,5980.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino
2018,feb,22,landfill,l-landfill,7420.0,mission trail,12/8/17 lk,1052.4,40 yard compacted garbage 500 el camino
2018,feb,23,landfill,l-landfill,15640.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino
2018,feb,26,landfill,l-landfill,2180.0,mission trail,12/8/17 lk,1052.4,30 yard compacted garbage 500 el camino
2018,feb,26,landfill,l-landfill,7380.0,mission trail,12/8/17 lk,1265.7,40 yard compacted garbage 500 el camino
2018,feb,27,landfill,l-landfill,15080.0,mission trail,12/8/17 lk,1052.4,30 yard compacted garbage 500 el camino
2018,feb,15,landfill,l-landfill,1104.0,mission trail,12/8/17 lk,298.2,425 el camino real 4yd 1x/week
2018,feb,15,landfill,l-landfill,2208.0,mission trail,12/8/17 lk,583.96,443 el camino real 4 yd 2x/week
2018,apr,6,reuse,d-donations,141176.0,other,12/8/17 lk,0.0,"heafey/bergin move. irn the reuse network. surplus property program. 1,574 pieces of office furniture"
2018,feb,15,landfill,l-landfill,1656.0,mission trail,12/8/17 lk,443.38,455 el camino real 3yd 2x/week
2018,feb,15,recycle,r-confidential shredding,6750.0,corodata,1/4/18,752.0,500 el camino real
2018,feb,15,recycle,r-mixed recycling,2096.0,mission trail,12/8/17 lk,220.73,425 el camino real 4yd 1x/week
2018,feb,15,recycle,r-mixed recycling,2096.0,mission trail,12/8/17 lk,431.79,443 el camino real 4 yd 2x/week
2018,feb,15,recycle,r-mixed recycling,1048.0,mission trail,12/8/17 lk,114.27,475 el camino real 2yd 1x/week
2018,feb,15,recycle,r-mixed recycling,3144.0,mission trail,12/8/17 lk,328.12,455 el camino real 3yd 2x/week
2018,feb,15,reuse,d-food recovery network,1112.0,food recovery network,12/8/17 lk,1137.86,500 el camino real
2018,apr,23,recycle,r-construction & demolition,8389.0,ecs refining,12/8/17 lk,5627.85,heafey/bergin move. microfilm for descruction + pick up service fee
2018,apr,23,recycle,r-construction & demolition,932.0,ecs refining,12/8/17 lk,792.2,heafey/bergin move. tapes for distruction + tape de-trash fee
2018,mar,1,compost,c-yardwaste,6920.0,mission trail,12/8/17 lk,873.4,500 el camino real
2018,mar,7,compost,c-yardwaste,8920.0,mission trail,12/8/17 lk,958.4,500 el camino real
2018,mar,16,compost,c-yardwaste,16880.0,mission trail,12/8/17 lk,1296.7,500 el camino real
2018,mar,26,compost,c-yardwaste,16760.0,mission trail,12/8/17 lk,1291.6,500 el camino real
2018,mar,15,compost,c-foodscraps,72000.0,mission trail,12/8/17 lk,1483.5,500 el camino real
2018,apr,4,compost,c-yardwaste,18420.0,mission trail,12/8/17 lk,782.85,green waste - yard waste
2018,apr,12,compost,c-organics,13840.0,mission trail,12/8/17 lk,588.2,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2018,apr,23,compost,c-organics,14460.0,mission trail,12/8/17 lk,614.55,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2018,apr,15,landfill,l-landfill,1104.0,mission trail,12/11/17 lk,308.36,110 franklin street
2018,apr,3,landfill,l-landfill,15320.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino real
2018,apr,6,landfill,l-landfill,11780.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino real
2018,apr,10,landfill,l-landfill,8840.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino real
2018,apr,13,landfill,l-landfill,16640.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino real
2018,apr,17,landfill,l-landfill,12680.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino real
2018,apr,20,landfill,l-landfill,15220.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino real
2018,apr,24,landfill,l-landfill,13320.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino real
2018,apr,27,landfill,l-landfill,16020.0,mission trail,12/8/17 lk,1265.7,30 yard compacted garbage 500 el camino real
2018,apr,15,compost,c-foodscraps,72000.0,mission trail,12/8/17 lk,1483.5,3 yd food scraps - 5x/week
2018,apr,15,compost,c-organics,48600.0,mission trail,12/8/17 lk,4592.94,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2018,apr,15,landfill,l-landfill,1104.0,mission trail,12/8/17 lk,298.2,4 yd garbage/refuse 425 el camino real
